epoch,train_loss,train_top1,train_top3,val_loss,val_top1,val_top3,val_macro_f1,val_weighted_f1,lr,seconds
1,1.353471885408674,0.5821428571428572,0.8380952380952381,1.0127351908456712,1.0,1.0,1.0,1.0,0.00019945218953682734,27.956307200016454
2,0.9498840116319203,0.8154761904761905,0.9654761904761905,0.6968693648065839,1.0,1.0,1.0,1.0,0.00019781476007338058,25.554503299994394
3,0.7161516751561846,0.8833333333333333,0.9857142857142858,0.5057229314531598,1.0,1.0,1.0,1.0,0.00019510565162951537,25.16320629999973
4,0.5992587492579505,0.9011904761904762,0.9857142857142858,0.38412545692353023,1.0,1.0,1.0,1.0,0.00019135454576426006,38.17662369998288
5,0.5550353387991588,0.8976190476190476,0.9761904761904762,0.34895165051732746,1.0,1.0,1.0,1.0,0.00018660254037844388,54.619708199985325
6,0.4758421758810679,0.930952380952381,0.986904761904762,0.31665409746624174,1.0,1.0,1.0,1.0,0.00018090169943749476,43.79530279999017
7,0.5045215623719351,0.9071428571428571,0.9904761904761905,0.2838694779645829,1.0,1.0,1.0,1.0,0.00017431448254773944,26.51644470001338
8,0.4971786575657981,0.9071428571428571,0.9809523809523809,0.27749874762126375,1.0,1.0,1.0,1.0,0.00016691306063588583,40.08966919998056
9,0.46437095403671264,0.9380952380952381,0.9880952380952381,0.27035111046972726,1.0,1.0,1.0,1.0,0.00015877852522924732,24.956778699997813
